text,label,label_id
"Địa điểm ấn tượng, dịch vụ chuyên nghiệp.",POS,2
"Tuyệt vời! tuyệt vời, ấn tượng, 10 điểm!",POS,2
"nhân viên vui vẻ, phòng rộng rãi, sẽ quay lại!",POS,2
"Hơi ồn ào, nhưng chấp nhận được.",NEU,1
"Hơi tồi, nhân viên thái độ kém.",NEG,0
"Địa điểm đỉnh, hỗ trợ nhiệt tình.",POS,2
"Giá cao, tồi, thất vọng!",NEG,0
"Địa điểm xịn, nhân viên vui vẻ, rất recommend!",POS,2
"Dù chờ lâu, cảnh vẫn đẹp.",NEU,1
"Địa điểm xuất sắc, nhân viên thân thiện, rất recommend!",POS,2
"phòng rộng rãi, tuyệt vời.",POS,2
"Cũng lãng mạn, recommend.",POS,2
"Dịch vụ tệ, nhân viên cộc lốc, không bao giờ quay lại!",NEG,0
"Tuyệt vời! hay, tốt, 10 điểm!",POS,2
Cơ sở vật chất hơi cũ,NEU,1
Không tốt lắm,NEG,0
"nhân viên thái độ kém, xấu.",NEG,0
Tạm ổn,NEU,1
Cũng được,NEU,1
"xuất sắc, chỉ hơi chán thôi.",NEU,1
Rẻ nhưng dở,NEU,1
"Hơi dở, còn lại ok.",NEU,1
Tuy xấu nhưng thích.,NEU,1
"Giá không đáng tiền, thất vọng, thất vọng!",NEG,0
Không ổn,NEG,0
Không đẹp,NEG,0
"Giá mắc, kém, thất vọng!",NEG,0
"phục vụ chậm, thất vọng.",NEG,0
"Cũng được, không có gì đặc biệt.",NEU,1
"bẩn quá, chán, không recommend!",NEG,0
"View đẹp, đáng để ghé thăm.",POS,2
"Khá xuất sắc, nhân viên thân thiện.",POS,2
"chờ lâu, nhân viên cộc lốc, bẩn!",NEG,0
"xấu, ồn ào.",NEG,0
"Không xấu lắm, cũng được.",NEU,1
"Tuyệt vời! xuất sắc, tuyệt vời, 10 điểm!",POS,2
"Địa điểm đỉnh, dịch vụ chuyên nghiệp.",POS,2
"dở, đông quá.",NEG,0
"Địa điểm ổn, phục vụ tốt, rất recommend!",POS,2
"Khá đỉnh, nhân viên thân thiện.",POS,2
"Cảnh ấn tượng, chụp hình hay, thích lắm!",POS,2
"Tạm ổn, bình thường.",NEU,1
"Cũng xấu, không recommend.",NEG,0
"dịch vụ chuyên nghiệp, wifi mạnh, sẽ quay lại!",POS,2
"Mặc dù mắc, nhưng ổn.",NEU,1
"Dịch vụ xấu, nhân viên thái độ kém, không bao giờ quay lại!",NEG,0
"dở, chen chúc.",NEG,0
"Tương đối ok, tạm chấp nhận.",NEU,1
"ồn ào, nhân viên cộc lốc, xấu!",NEG,0
"Khá ok, không quá xịn.",NEU,1
"Quá thất vọng, dịch vụ tệ, phí tiền!",NEG,0
"View ok, phong cảnh lãng mạn, đáng đi lắm!",POS,2
"Địa điểm thích, nhân viên vui vẻ.",POS,2
"dịch vụ tệ, dở.",NEG,0
"Cảnh xuất sắc, chụp hình thơ mộng, thích lắm!",POS,2
"Địa điểm ổn, nhân viên vui vẻ, rất recommend!",POS,2
"Địa điểm đỉnh, dịch vụ chuyên nghiệp, rất recommend!",POS,2
"Giá cao, xấu, thất vọng!",NEG,0
"Cũng xấu, không recommend.",NEG,0
"không nhiệt tình, kém.",NEG,0
"Khá dở, không đáng tiền.",NEG,0
Cảnh hay nhưng tệ.,NEU,1
"Khá ấn tượng, hỗ trợ nhiệt tình.",POS,2
"nhân viên thái độ kém, tệ.",NEG,0
"Cảnh ok, chụp hình ổn, thích lắm!",POS,2
"Tạm ổn, bình thường.",NEU,1
"Không quá kém, tạm ổn.",NEU,1
"Không quá chán, tạm ổn.",NEU,1
"Khá thất vọng, không đáng tiền.",NEG,0
Hơi đông,NEU,1
"Giá hơi không đáng tiền, còn lại ok.",NEU,1
Tuy dở nhưng đẹp.,NEU,1
"Địa điểm lãng mạn, hỗ trợ nhiệt tình, rất recommend!",POS,2
Không quá tệ,NEU,1
"Hơi kém, không nhiệt tình.",NEG,0
"Cũng không thất vọng, ok.",NEU,1
"Cũng tệ, không recommend.",NEG,0
"nhân viên vui vẻ, tiện nghi đầy đủ, sẽ quay lại!",POS,2
Khá xa,NEU,1
"Địa điểm xuất sắc, hỗ trợ nhiệt tình, rất recommend!",POS,2
"chờ lâu, không nhiệt tình, kém!",NEG,0
"Không quá dở, tạm ổn.",NEU,1
"Tương đối hay, tạm chấp nhận.",NEU,1
phòng rộng rãi nhưng cao.,NEU,1
"Cũng chán, không recommend.",NEG,0
"ấn tượng, chỉ hơi dở thôi.",NEU,1
"Dịch vụ tồi, không nhiệt tình, không bao giờ quay lại!",NEG,0
Cảnh lãng mạn nhưng thất vọng.,NEU,1
"Cảnh ok, chụp hình xuất sắc, thích lắm!",POS,2
"Địa điểm ổn, dịch vụ chuyên nghiệp.",POS,2
"Khá thơ mộng, hỗ trợ nhiệt tình.",POS,2
"Địa điểm ấn tượng, hỗ trợ nhiệt tình, rất recommend!",POS,2
"nhân viên vui vẻ, phòng rộng rãi, sẽ quay lại!",POS,2
"Cũng chán, không recommend.",NEG,0
"chán, đông quá.",NEG,0
"View xịn, đáng để ghé thăm.",POS,2
Cảnh đẹp nhưng xấu.,NEU,1
"Cảnh tốt, chụp hình mê, thích lắm!",POS,2
"Cảnh tốt, chụp hình mê, thích lắm!",POS,2
"Địa điểm lãng mạn, nhân viên thân thiện.",POS,2
phòng sạch sẽ nhưng không đáng tiền.,NEU,1
"Dịch vụ thất vọng, nhân viên thái độ kém, không bao giờ quay lại!",NEG,0
"mùi khó chịu, tệ, không recommend!",NEG,0
"dịch vụ chuyên nghiệp, decor đẹp, sẽ quay lại!",POS,2
"Cũng xịn, recommend.",POS,2
"Giá không đáng tiền, dở, thất vọng!",NEG,0
"Hơi chán, nhân viên cộc lốc.",NEG,0
"Quá xấu, phục vụ chậm, phí tiền!",NEG,0
"Địa điểm ok, phục vụ tốt, rất recommend!",POS,2
"Cũng thất vọng, không recommend.",NEG,0
"Dep lam, rat thich",POS,2
"bẩn, xếp hàng dài.",NEG,0
"đông quá, dịch vụ tệ, thất vọng!",NEG,0
"nhân viên vui vẻ, phòng sạch sẽ, sẽ quay lại!",POS,2
"tiện nghi đầy đủ, mê.",POS,2
"Cũng tồi, không recommend.",NEG,0
"Tương đối đẹp, tạm chấp nhận.",NEU,1
"Địa điểm ok, dịch vụ chuyên nghiệp, rất recommend!",POS,2
"thích, chỉ hơi dở thôi.",NEU,1
Cũng được,NEU,1
"Dịch vụ chán, nhân viên thái độ kém, không bao giờ quay lại!",NEG,0
phòng sạch sẽ nhưng mắc.,NEU,1
"Không dở lắm, cũng được.",NEU,1
"View ổn, phong cảnh ấn tượng, đáng đi lắm!",POS,2
Cảnh ấn tượng nhưng kém.,NEU,1
Cảnh mê nhưng dở.,NEU,1
"Giá không đáng tiền, xấu, thất vọng!",NEG,0
"Địa điểm thơ mộng, hỗ trợ nhiệt tình, rất recommend!",POS,2
"Cũng hay, recommend.",POS,2
"Hơi bẩn, nhân viên thái độ kém.",NEG,0
"Địa điểm tuyệt vời, phục vụ tốt, rất recommend!",POS,2
"Địa điểm thích, dịch vụ chuyên nghiệp.",POS,2
"phòng sạch sẽ, ok.",POS,2
"nhân viên thân thiện, wifi mạnh, sẽ quay lại!",POS,2
"Dù xếp hàng dài, cảnh vẫn ấn tượng.",NEU,1
"Dù chờ lâu, cảnh vẫn mê.",NEU,1
"dịch vụ chuyên nghiệp, tiện nghi đầy đủ, sẽ quay lại!",POS,2
"Hơi xếp hàng dài, nhưng chấp nhận được.",NEU,1
"Không quá kém, tạm ổn.",NEU,1
"View mê, đáng để ghé thăm.",POS,2
Không hề tệ,POS,2
"wifi mạnh, xịn.",POS,2
"Cũng xấu, không recommend.",NEG,0
"Không xấu lắm, cũng được.",NEU,1
"Dịch vụ chán, nhân viên thái độ kém, không bao giờ quay lại!",NEG,0
"Cũng tồi, không recommend.",NEG,0
"ổn, chỉ hơi tệ thôi.",NEU,1
"Cũng bẩn, không recommend.",NEG,0
Không ổn,NEG,0
"View mê, đáng để ghé thăm.",POS,2
"Tuyệt vời! tốt, lãng mạn, 10 điểm!",POS,2
"tồi, đông quá.",NEG,0
"chen chúc, không nhiệt tình, bẩn!",NEG,0
Nhân viên thân thiện nhưng phục vụ chậm,NEU,1
"Cũng đẹp, recommend.",POS,2
"xếp hàng dài, dịch vụ tệ, chán!",NEG,0
"View ấn tượng, đáng để ghé thăm.",POS,2
Khá ok,NEU,1
"Khá tồi, không đáng tiền.",NEG,0
"Quá tồi, không nhiệt tình, phí tiền!",NEG,0
"View đẹp, đáng để ghé thăm.",POS,2
"phục vụ chậm, xấu.",NEG,0
"Khá dở, không đáng tiền.",NEG,0
Hơi đắt,NEU,1
"kém, đông quá.",NEG,0
"Cũng xuất sắc, recommend.",POS,2
"Địa điểm xịn, phục vụ tốt, rất recommend!",POS,2
"không nhiệt tình, bẩn.",NEG,0
"nhân viên vui vẻ, tiện nghi đầy đủ, sẽ quay lại!",POS,2
"phòng sạch sẽ, lãng mạn.",POS,2
"Cảnh đỉnh, chụp hình đẹp, thích lắm!",POS,2
"Cũng tệ, không recommend.",NEG,0
"Tạm ổn, bình thường.",NEU,1
"chờ lâu, dịch vụ tệ, kém!",NEG,0
"Hơi kém, nhân viên thái độ kém.",NEG,0
"Tương đối ấn tượng, tạm chấp nhận.",NEU,1
"Địa điểm xịn, dịch vụ chuyên nghiệp.",POS,2
"Khá mê, phục vụ tốt.",POS,2
"phục vụ tốt, phòng rộng rãi, sẽ quay lại!",POS,2
"hỗ trợ nhiệt tình, tiện nghi đầy đủ, sẽ quay lại!",POS,2
"View đỉnh, phong cảnh xịn, đáng đi lắm!",POS,2
"Cảnh ấn tượng, chụp hình đẹp, thích lắm!",POS,2
"Không tệ lắm, cũng được.",NEU,1
"phục vụ chậm, thất vọng.",NEG,0
"Địa điểm ok, nhân viên vui vẻ, rất recommend!",POS,2
"Hơi chán, còn lại ok.",NEU,1
"Hơi bẩn, nhân viên thái độ kém.",NEG,0
"View ổn, đáng để ghé thăm.",POS,2
"View ấn tượng, đáng để ghé thăm.",POS,2
"Dịch vụ tồi, nhân viên cộc lốc, không bao giờ quay lại!",NEG,0
"Cảnh xuất sắc, chụp hình lãng mạn, thích lắm!",POS,2
"Mặc dù không đáng tiền, nhưng đỉnh.",NEU,1
"Hơi chen chúc, nhưng chấp nhận được.",NEU,1
"Cũng hay, recommend.",POS,2
"Tương đối lãng mạn, tạm chấp nhận.",NEU,1
"Quá thất vọng, không nhiệt tình, phí tiền!",NEG,0
"rác nhiều, thất vọng, không recommend!",NEG,0
"Khá ok, không quá thích.",NEU,1
"decor đẹp, thích.",POS,2
"Tương đối lãng mạn, tạm chấp nhận.",NEU,1
"Khá thích, phục vụ tốt.",POS,2
Giá đắt nhưng đáng tiền,POS,2
"Địa điểm ok, nhân viên thân thiện.",POS,2
"Cũng tốt, recommend.",POS,2
"Khá ấn tượng, dịch vụ chuyên nghiệp.",POS,2
"Quá tồi, nhân viên cộc lốc, phí tiền!",NEG,0
"Mặc dù đắt, nhưng đỉnh.",NEU,1
"Khá ok, không quá ổn.",NEU,1
"Khá dở, không đáng tiền.",NEG,0
"Dịch vụ xấu, nhân viên thái độ kém, không bao giờ quay lại!",NEG,0
"Cũng lãng mạn, recommend.",POS,2
"Cung dc, binh thuong",NEU,1
"Cũng thơ mộng, recommend.",POS,2
"dịch vụ tệ, dở.",NEG,0
Tuy tồi nhưng tuyệt vời.,NEU,1
"Dù chen chúc, cảnh vẫn tuyệt vời.",NEU,1
phòng rộng rãi nhưng đắt.,NEU,1
"Mặc dù đắt, nhưng thích.",NEU,1
"Khá ổn, nhân viên vui vẻ.",POS,2
"Dù chờ lâu, cảnh vẫn đỉnh.",NEU,1
Cảnh hay nhưng thất vọng.,NEU,1
"Cũng thất vọng, không recommend.",NEG,0
"Khá tệ, không đáng tiền.",NEG,0
"nhân viên cộc lốc, thất vọng.",NEG,0
"Giá cao, tồi, thất vọng!",NEG,0
"Dịch vụ tồi, phục vụ chậm, không bao giờ quay lại!",NEG,0
"Khá tệ, không đáng tiền.",NEG,0
phòng rộng rãi nhưng không đáng tiền.,NEU,1
"View tốt, phong cảnh hay, đáng đi lắm!",POS,2
"Không quá tồi, tạm ổn.",NEU,1
"rác nhiều, xấu, không recommend!",NEG,0
"View hay, phong cảnh ấn tượng, đáng đi lắm!",POS,2
"dở, ồn ào.",NEG,0
Cảnh ok nhưng dở.,NEU,1
"Địa điểm ấn tượng, phục vụ tốt.",POS,2
"Quá tồi, phục vụ chậm, phí tiền!",NEG,0
"Hơi tệ, phục vụ chậm.",NEG,0
tốt nhưng đông quá.,NEU,1
"Cũng chán, không recommend.",NEG,0
wifi mạnh nhưng mắc.,NEU,1
"Cũng thơ mộng, recommend.",POS,2
"Khá thất vọng, không đáng tiền.",NEG,0
"tệ, đông quá.",NEG,0
"Phòng sạch, view đẹp, chỉ hơi xa trung tâm",POS,2
"Dịch vụ kém, nhân viên thái độ kém, không bao giờ quay lại!",NEG,0
Đẹp nhưng đắt,NEU,1
"Tương đối ổn, tạm chấp nhận.",NEU,1
"View đẹp, đáng để ghé thăm.",POS,2
"Quá dở, dịch vụ tệ, phí tiền!",NEG,0
"Cũng không chán, ok.",NEU,1
"View đỉnh, đáng để ghé thăm.",POS,2
"Cũng ok, recommend.",POS,2
ok nhưng xếp hàng dài.,NEU,1
"Giá cao, thất vọng, thất vọng!",NEG,0
Không tốt lắm,NEG,0
"View xuất sắc, phong cảnh tuyệt vời, đáng đi lắm!",POS,2
"Giá hơi cao, còn lại ok.",NEU,1
"View thích, phong cảnh thơ mộng, đáng đi lắm!",POS,2
"Cũng xuất sắc, recommend.",POS,2
"rác nhiều, thất vọng, không recommend!",NEG,0
"dịch vụ chuyên nghiệp, phòng sạch sẽ, sẽ quay lại!",POS,2
"View xịn, nhưng phục vụ chậm.",NEU,1
"Khá thích, dịch vụ chuyên nghiệp.",POS,2
"nhân viên thân thiện, nhưng dở.",NEU,1
"Cũng dở, không recommend.",NEG,0
"View ổn, đáng để ghé thăm.",POS,2
Tuy xấu nhưng xịn.,NEU,1
"Giá không đáng tiền, bẩn, thất vọng!",NEG,0
"dở, ồn ào.",NEG,0
"Cũng tồi, không recommend.",NEG,0
"Khá ok, không quá đẹp.",NEU,1
"Cảnh hay, chụp hình mê, thích lắm!",POS,2
"Dù chờ lâu, cảnh vẫn tốt.",NEU,1
"Cũng không tồi, ok.",NEU,1
"phục vụ tốt, phòng sạch sẽ, sẽ quay lại!",POS,2
"Te qua, ko bao gio quay lai",NEG,0
"View ổn, đáng để ghé thăm.",POS,2
"Cảnh ok, chụp hình tốt, thích lắm!",POS,2
thích nhưng đông quá.,NEU,1
"View đỉnh, đáng để ghé thăm.",POS,2
"Cũng được, không có gì đặc biệt.",NEU,1
"Hơi xấu, còn lại ok.",NEU,1
"nhân viên vui vẻ, decor đẹp, sẽ quay lại!",POS,2
"decor đẹp, đỉnh.",POS,2
"nhân viên thái độ kém, thất vọng.",NEG,0
"Dù xếp hàng dài, cảnh vẫn ấn tượng.",NEU,1
"Tạm ổn, bình thường.",NEU,1
"Mặc dù cao, nhưng thích.",NEU,1
"Dịch vụ thất vọng, phục vụ chậm, không bao giờ quay lại!",NEG,0
"xếp hàng dài, phục vụ chậm, xấu!",NEG,0
"Địa điểm thích, hỗ trợ nhiệt tình, rất recommend!",POS,2
"View thơ mộng, phong cảnh ổn, đáng đi lắm!",POS,2
"Địa điểm mê, nhân viên vui vẻ.",POS,2
ổn nhưng ồn ào.,NEU,1
"tốt, chỉ hơi xấu thôi.",NEU,1
"mùi khó chịu, xấu, không recommend!",NEG,0
"Quá dở, phục vụ chậm, phí tiền!",NEG,0
"Khá bẩn, không đáng tiền.",NEG,0
"tuyệt vời, chỉ hơi chán thôi.",NEU,1
"Không quá tồi, tạm ổn.",NEU,1
"Hơi tồi, nhân viên cộc lốc.",NEG,0
"ấn tượng, chỉ hơi tệ thôi.",NEU,1
hay nhưng ồn ào.,NEU,1
"Quá bẩn, phục vụ chậm, phí tiền!",NEG,0
"Cảnh ấn tượng, chụp hình tuyệt vời, thích lắm!",POS,2
"bẩn quá, tồi, không recommend!",NEG,0
"Cảnh đẹp, giá hợp lý, nhưng đông quá",NEU,1
"Quá bẩn, nhân viên cộc lốc, phí tiền!",NEG,0
"Giá đắt, thất vọng, thất vọng!",NEG,0
"Địa điểm thích, dịch vụ chuyên nghiệp.",POS,2
"View mê, đáng để ghé thăm.",POS,2
"View xịn, đáng để ghé thăm.",POS,2
"Không quá chán, tạm ổn.",NEU,1
"View thích, phong cảnh ấn tượng, đáng đi lắm!",POS,2
"thích, chỉ hơi chán thôi.",NEU,1
"Khá tồi, không đáng tiền.",NEG,0
"Cũng được, không có gì đặc biệt.",NEU,1
"Địa điểm đỉnh, hỗ trợ nhiệt tình.",POS,2
"Địa điểm tốt, phục vụ tốt.",POS,2
"View xuất sắc, đáng để ghé thăm.",POS,2
"Giá hơi chát, còn lại ok.",NEU,1
"Địa điểm ok, dịch vụ chuyên nghiệp, rất recommend!",POS,2
"Tuyệt vời! ổn, đỉnh, 10 điểm!",POS,2
"Cũng thất vọng, không recommend.",NEG,0
"chen chúc, nhân viên thái độ kém, tồi!",NEG,0
Không dở lắm,NEU,1
"nhân viên thái độ kém, chán.",NEG,0
"Hơi bẩn, nhân viên cộc lốc.",NEG,0
"xếp hàng dài, không nhiệt tình, dở!",NEG,0
"nhân viên thân thiện, wifi mạnh, sẽ quay lại!",POS,2
"Quá xấu, phục vụ chậm, phí tiền!",NEG,0
Cũng không tệ,NEU,1
"Hơi kém, còn lại ok.",NEU,1
"Cũng lãng mạn, recommend.",POS,2
"mùi khó chịu, dở, không recommend!",NEG,0
Tuy xấu nhưng tuyệt vời.,NEU,1
"Hơi ồn ào, nhưng chấp nhận được.",NEU,1
"View xuất sắc, phong cảnh ổn, đáng đi lắm!",POS,2
"Khá tồi, không đáng tiền.",NEG,0
"Khá ok, không quá ấn tượng.",NEU,1
"xếp hàng dài, không nhiệt tình, xấu!",NEG,0
"kém, xếp hàng dài.",NEG,0
"View thích, nhưng phục vụ chậm.",NEU,1
"Mặc dù cao, nhưng xịn.",NEU,1
"View ok, nhưng không nhiệt tình.",NEU,1
"wc hôi, kém, không recommend!",NEG,0
"Tạm ổn, bình thường.",NEU,1
"Cũng chán, không recommend.",NEG,0
View đẹp nhưng xa,NEU,1
Hơi đông,NEU,1
"Cũng dở, không recommend.",NEG,0
"Khá đẹp, phục vụ tốt.",POS,2
"View thích, đáng để ghé thăm.",POS,2
"View đẹp, nhưng nhân viên thái độ kém.",NEU,1
"Địa điểm mê, dịch vụ chuyên nghiệp.",POS,2
"Quá tồi, dịch vụ tệ, phí tiền!",NEG,0
"đông quá, nhân viên thái độ kém, chán!",NEG,0
"nhân viên cộc lốc, dở.",NEG,0
"View thơ mộng, phong cảnh tuyệt vời, đáng đi lắm!",POS,2
"Không quá kém, tạm ổn.",NEU,1
"Hơi xấu, không nhiệt tình.",NEG,0
Ok thôi,NEU,1
Tuy tệ nhưng hay.,NEU,1
"Địa điểm xịn, nhân viên thân thiện, rất recommend!",POS,2
Cơ sở vật chất hơi cũ,NEU,1
"phục vụ chậm, kém.",NEG,0
"tiện nghi đầy đủ, hay.",POS,2
Đẹp nhưng đắt,NEU,1
"Tuyệt vời! thích, ok, 10 điểm!",POS,2
ổn nhưng xếp hàng dài.,NEU,1
"Cũng chán, không recommend.",NEG,0
"Tương đối đẹp, tạm chấp nhận.",NEU,1
"Giá hơi cao, còn lại ok.",NEU,1
"View thơ mộng, nhưng nhân viên thái độ kém.",NEU,1
ổn nhưng chen chúc.,NEU,1
"View mê, phong cảnh đẹp, đáng đi lắm!",POS,2
"Quá thất vọng, dịch vụ tệ, phí tiền!",NEG,0
"Giá không đáng tiền, xấu, thất vọng!",NEG,0
"phòng rộng rãi, thích.",POS,2
"Địa điểm tốt, hỗ trợ nhiệt tình, rất recommend!",POS,2
"phục vụ tốt, phòng sạch sẽ, sẽ quay lại!",POS,2
"nhân viên thân thiện, wifi mạnh, sẽ quay lại!",POS,2
"Cung dc, binh thuong",NEU,1
"hỗ trợ nhiệt tình, phòng rộng rãi, sẽ quay lại!",POS,2
"Mặc dù chát, nhưng lãng mạn.",NEU,1
"Dù chờ lâu, cảnh vẫn thơ mộng.",NEU,1
"Giá đắt, tồi, thất vọng!",NEG,0
"Khá bẩn, không đáng tiền.",NEG,0
"Giá hơi đắt, còn lại ok.",NEU,1
"Khá xịn, nhân viên thân thiện.",POS,2
"Khá xịn, dịch vụ chuyên nghiệp.",POS,2
"Tương đối mê, tạm chấp nhận.",NEU,1
"phòng rộng rãi, hay.",POS,2
"Cũng ok, recommend.",POS,2
"Hơi ồn ào, nhưng chấp nhận được.",NEU,1
"Cũng không chán, ok.",NEU,1
"Hơi tệ, dịch vụ tệ.",NEG,0
"Giá hơi mắc, còn lại ok.",NEU,1
"dịch vụ tệ, thất vọng.",NEG,0
"phục vụ tốt, nhưng bẩn.",NEU,1
"chờ lâu, nhân viên cộc lốc, kém!",NEG,0
xuất sắc nhưng ồn ào.,NEU,1
Không dở lắm,NEU,1
"Dịch vụ tệ, phục vụ chậm, không bao giờ quay lại!",NEG,0
"Tạm ổn, bình thường.",NEU,1
Cũng đẹp,NEU,1
"nhân viên thân thiện, decor đẹp, sẽ quay lại!",POS,2
"Te qua, ko bao gio quay lai",NEG,0
"View tuyệt vời, phong cảnh thích, đáng đi lắm!",POS,2
"nhân viên thân thiện, nhưng thất vọng.",NEU,1
"View mê, đáng để ghé thăm.",POS,2
"Khá ok, không quá mê.",NEU,1
"xếp hàng dài, phục vụ chậm, dở!",NEG,0
"View xuất sắc, đáng để ghé thăm.",POS,2
Tuy chán nhưng hay.,NEU,1
"Địa điểm ấn tượng, nhân viên thân thiện.",POS,2
"nhân viên vui vẻ, phòng sạch sẽ, sẽ quay lại!",POS,2
Tạm ổn,NEU,1
"Khá lãng mạn, nhân viên vui vẻ.",POS,2
Khá xa,NEU,1
Tạm ổn,NEU,1
"View tuyệt vời, phong cảnh xịn, đáng đi lắm!",POS,2
"View tốt, đáng để ghé thăm.",POS,2
"Địa điểm đỉnh, dịch vụ chuyên nghiệp.",POS,2
"Dù chen chúc, cảnh vẫn hay.",NEU,1
"Khá tuyệt vời, hỗ trợ nhiệt tình.",POS,2
"View ổn, phong cảnh mê, đáng đi lắm!",POS,2
"tồi, chen chúc.",NEG,0
"Cũng đỉnh, recommend.",POS,2
"Tạm ổn, bình thường.",NEU,1
"Địa điểm tốt, phục vụ tốt.",POS,2
"hỗ trợ nhiệt tình, wifi mạnh, sẽ quay lại!",POS,2
"Khá chán, không đáng tiền.",NEG,0
"Khá ấn tượng, nhân viên vui vẻ.",POS,2
"Khá tệ, không đáng tiền.",NEG,0
Không đẹp,NEG,0
"View ấn tượng, nhưng dịch vụ tệ.",NEU,1
"Cũng hay, recommend.",POS,2
Tạm được,NEU,1
"Giá mắc, tồi, thất vọng!",NEG,0
"hỗ trợ nhiệt tình, wifi mạnh, sẽ quay lại!",POS,2
"chán, chen chúc.",NEG,0
"Địa điểm tuyệt vời, nhân viên thân thiện.",POS,2
"Giá hơi mắc, còn lại ok.",NEU,1
"View thích, phong cảnh tuyệt vời, đáng đi lắm!",POS,2
"Hơi xếp hàng dài, nhưng chấp nhận được.",NEU,1
"Tạm ổn, bình thường.",NEU,1
"Hơi chờ lâu, nhưng chấp nhận được.",NEU,1
"Khá thất vọng, không đáng tiền.",NEG,0
"đông quá, nhân viên thái độ kém, tồi!",NEG,0
"Quá bẩn, nhân viên thái độ kém, phí tiền!",NEG,0
thơ mộng nhưng ồn ào.,NEU,1
"decor đẹp, thơ mộng.",POS,2
"nhân viên cộc lốc, bẩn.",NEG,0
"Giá mắc, chán, thất vọng!",NEG,0
"phục vụ chậm, kém.",NEG,0
"dịch vụ tệ, kém.",NEG,0
"View hay, phong cảnh tuyệt vời, đáng đi lắm!",POS,2
"Hơi chán, phục vụ chậm.",NEG,0
"Hơi chờ lâu, nhưng chấp nhận được.",NEU,1
"Hơi đông quá, nhưng chấp nhận được.",NEU,1
"phục vụ tốt, decor đẹp, sẽ quay lại!",POS,2
"Cũng không kém, ok.",NEU,1
"Tạm ổn, bình thường.",NEU,1
"tệ, xếp hàng dài.",NEG,0
"Cũng tệ, không recommend.",NEG,0
phòng sạch sẽ nhưng cao.,NEU,1
"Khá chán, không đáng tiền.",NEG,0
Ok thôi,NEU,1
"Địa điểm tuyệt vời, hỗ trợ nhiệt tình, rất recommend!",POS,2
"phòng rộng rãi, đỉnh.",POS,2
"View tuyệt vời, đáng để ghé thăm.",POS,2
xuất sắc nhưng chờ lâu.,NEU,1
"ồn ào, nhân viên thái độ kém, thất vọng!",NEG,0
"nhân viên vui vẻ, decor đẹp, sẽ quay lại!",POS,2
"View tốt, đáng để ghé thăm.",POS,2
"Cũng được, không có gì đặc biệt.",NEU,1
"Cũng được, không có gì đặc biệt.",NEU,1
"tệ, ồn ào.",NEG,0
"đông quá, nhân viên thái độ kém, dở!",NEG,0
"Tuyệt vời! ấn tượng, tốt, 10 điểm!",POS,2
"Khá thích, hỗ trợ nhiệt tình.",POS,2
"ok, chỉ hơi tệ thôi.",NEU,1
"không nhiệt tình, kém.",NEG,0
"nhân viên thân thiện, wifi mạnh, sẽ quay lại!",POS,2
Giá hơi cao,NEU,1
"bẩn quá, chán, không recommend!",NEG,0
"Khá xịn, hỗ trợ nhiệt tình.",POS,2
"Giá hơi cao, còn lại ok.",NEU,1
Cũng không tệ,NEU,1
hay nhưng chen chúc.,NEU,1
"Khá tệ, không đáng tiền.",NEG,0
Cơ sở vật chất hơi cũ,NEU,1
"nhân viên thân thiện, decor đẹp, sẽ quay lại!",POS,2
Tuy bẩn nhưng tốt.,NEU,1
Không ổn,NEG,0
"phục vụ tốt, wifi mạnh, sẽ quay lại!",POS,2
"nhân viên thân thiện, phòng rộng rãi, sẽ quay lại!",POS,2
"phòng rộng rãi, lãng mạn.",POS,2
"Giá mắc, dở, thất vọng!",NEG,0
"Dịch vụ kém, nhân viên thái độ kém, không bao giờ quay lại!",NEG,0
"Tương đối mê, tạm chấp nhận.",NEU,1
"View lãng mạn, phong cảnh xịn, đáng đi lắm!",POS,2
"View ok, phong cảnh mê, đáng đi lắm!",POS,2
"Hơi ồn ào, nhưng chấp nhận được.",NEU,1
"Hơi kém, nhân viên thái độ kém.",NEG,0
ok nhưng chen chúc.,NEU,1
"View đỉnh, đáng để ghé thăm.",POS,2
"đỉnh, chỉ hơi xấu thôi.",NEU,1
"chen chúc, dịch vụ tệ, chán!",NEG,0
"Cũng không chán, ok.",NEU,1
"Tuyệt vời! lãng mạn, thích, 10 điểm!",POS,2
Không hề tệ,POS,2
"Cũng thơ mộng, recommend.",POS,2
"Cũng đẹp, recommend.",POS,2
"Cũng tồi, không recommend.",NEG,0
"Hơi chán, không nhiệt tình.",NEG,0
Giá hơi cao,NEU,1
Tuy dở nhưng đỉnh.,NEU,1
"Xin xo, dinh cao",POS,2
"Địa điểm ấn tượng, hỗ trợ nhiệt tình, rất recommend!",POS,2
"Dịch vụ kém, nhân viên cộc lốc, không bao giờ quay lại!",NEG,0
"Quá dở, nhân viên cộc lốc, phí tiền!",NEG,0
"Tạm ổn, bình thường.",NEU,1
"Cũng bẩn, không recommend.",NEG,0
"phòng rộng rãi, thơ mộng.",POS,2
"Địa điểm thích, nhân viên vui vẻ, rất recommend!",POS,2
"Tương đối mê, tạm chấp nhận.",NEU,1
"Dịch vụ kém, nhân viên thái độ kém, không bao giờ quay lại!",NEG,0
"Địa điểm đỉnh, phục vụ tốt, rất recommend!",POS,2
"chen chúc, dịch vụ tệ, thất vọng!",NEG,0
